distance_client_restaurant_km,distance_rider_restaurant_km,est_prep_time_min,traffic_intensity,avg_vehicle_speed_kmh,is_festive_day,order_load_ratio,time_of_day_interval,weather,historical_pred_time_min
6.291,5.837,26.7,8,18.1,0,0.409,20:00-21:59,0,75.5
4.18,6.478,24.2,7,12.1,0,0.5,18:00-19:59,0,107.0
2.605,4.529,32.5,5,12.4,1,0.352,20:00-21:59,0,85.7
1.695,3.406,38.1,3,25.8,1,0.451,12:00-13:59,0,62.3
2.392,2.986,28.3,5,22.3,0,0.608,00:00-01:59,1,50.4
0.888,3.232,34.5,6,24.6,1,0.57,16:00-17:59,1,57.2
0.765,3.935,25.1,5,18.7,0,0.447,16:00-17:59,1,58.0
3.661,4.537,39.0,7,24.9,0,0.527,08:00-09:59,1,58.5
1.277,3.636,16.3,10,5.0,0,0.326,16:00-17:59,0,94.7
3.998,2.897,29.1,7,15.6,0,0.535,18:00-19:59,1,71.0
8.047,3.194,28.5,7,18.9,0,0.35,10:00-11:59,1,68.8
2.317,2.7,22.5,8,21.2,0,0.554,08:00-09:59,1,50.1
2.652,3.762,11.6,4,14.2,0,0.213,04:00-05:59,0,51.3
2.171,3.615,29.5,7,16.4,0,0.585,20:00-21:59,0,58.9
2.997,3.447,19.1,4,25.3,0,0.629,20:00-21:59,1,42.0
2.492,2.675,27.8,6,18.7,0,0.725,14:00-15:59,1,51.8
2.946,2.608,22.7,4,22.5,0,0.576,06:00-07:59,1,36.9
0.891,5.619,26.2,7,10.8,0,0.373,18:00-19:59,1,64.1
3.686,4.236,30.3,3,31.2,0,0.383,04:00-05:59,1,50.4
1.53,4.407,33.4,8,13.1,1,0.565,10:00-11:59,0,82.8
2.691,3.218,31.9,4,24.9,0,0.381,14:00-15:59,1,46.2
2.619,4.284,20.9,7,20.4,0,0.535,16:00-17:59,1,42.8
0.958,3.509,31.4,4,15.3,0,0.508,10:00-11:59,1,57.3
4.142,2.304,22.9,6,16.1,0,0.499,08:00-09:59,1,50.5
0.854,0.892,33.4,3,27.4,0,0.684,22:00-23:59,1,36.5
1.311,3.613,26.0,5,21.5,0,0.242,20:00-21:59,0,55.5
3.069,3.874,24.3,5,28.5,0,0.354,02:00-03:59,1,44.0
5.443,2.268,19.3,3,29.8,0,0.369,02:00-03:59,1,42.0
1.974,3.382,24.6,6,20.8,0,0.645,16:00-17:59,1,46.7
3.388,4.407,17.4,6,17.3,0,0.236,02:00-03:59,1,52.7
1.572,3.154,24.5,5,22.2,0,0.603,02:00-03:59,1,43.2
0.634,1.994,13.8,4,22.0,0,0.345,04:00-05:59,1,24.0
1.296,2.523,29.9,3,21.7,0,0.673,04:00-05:59,1,50.3
0.935,2.147,26.8,3,32.9,0,0.38,06:00-07:59,1,46.7
1.84,4.024,24.7,6,23.1,0,0.432,12:00-13:59,0,53.0
4.779,2.093,27.2,9,8.7,0,0.744,16:00-17:59,1,82.0
3.86,2.976,31.5,4,14.8,0,0.745,02:00-03:59,0,77.3
2.633,0.916,33.8,4,26.0,0,0.326,06:00-07:59,1,49.7
1.61,5.147,22.0,7,10.1,0,0.449,16:00-17:59,1,68.5
1.961,2.902,30.0,2,24.7,1,0.238,02:00-03:59,1,59.9
3.807,3.458,22.7,6,18.7,0,0.46,18:00-19:59,1,53.0
2.576,3.427,15.4,2,31.1,0,0.658,20:00-21:59,1,33.7
1.947,1.19,22.5,5,26.4,0,0.569,00:00-01:59,1,28.8
4.627,5.144,17.3,8,6.8,0,0.556,18:00-19:59,0,123.6
7.072,1.803,25.0,5,20.1,0,0.478,14:00-15:59,1,53.4
1.576,2.913,38.6,6,23.4,1,0.718,16:00-17:59,1,66.8
3.496,2.798,29.7,6,22.6,0,0.406,12:00-13:59,1,53.6
2.652,3.403,23.0,2,27.6,0,0.477,14:00-15:59,1,37.0
4.143,2.482,19.5,6,17.4,0,0.591,06:00-07:59,0,61.1
4.434,4.012,37.5,4,25.6,0,0.201,06:00-07:59,1,67.8
2.479,3.305,28.2,2,29.4,0,0.446,02:00-03:59,1,52.1
3.229,3.67,21.9,2,32.7,1,0.369,14:00-15:59,1,53.9
0.659,3.786,28.2,1,36.6,0,0.263,20:00-21:59,1,28.5
5.473,4.09,37.0,3,22.9,0,0.557,02:00-03:59,0,65.5
3.085,3.763,26.7,9,10.5,0,0.693,16:00-17:59,0,86.3
2.824,2.437,20.2,4,26.3,0,0.365,06:00-07:59,1,36.2
1.535,2.516,24.0,6,15.4,0,0.629,00:00-01:59,0,55.4
4.918,2.456,26.5,4,19.2,1,0.68,06:00-07:59,0,61.0
3.291,4.145,19.3,4,23.3,0,0.397,04:00-05:59,1,41.1
1.083,3.609,26.6,5,29.2,0,0.486,22:00-23:59,1,40.5
2.64,2.121,29.1,5,27.2,0,0.724,10:00-11:59,1,47.7
5.227,1.851,16.9,5,23.5,0,0.434,12:00-13:59,1,37.0
2.987,3.149,21.1,4,24.9,0,0.376,14:00-15:59,1,31.8
2.371,2.071,28.1,4,27.1,0,0.558,02:00-03:59,1,44.6
3.152,3.709,27.0,8,12.9,1,0.516,10:00-11:59,1,79.9
2.505,3.228,25.6,5,29.9,0,0.49,10:00-11:59,1,45.5
0.768,3.25,24.9,8,12.3,0,0.655,18:00-19:59,1,55.6
2.273,2.98,37.8,3,22.9,1,0.659,22:00-23:59,0,60.9
0.948,3.95,23.3,9,16.3,0,0.735,08:00-09:59,1,46.6
9.034,5.236,27.9,10,11.1,0,0.478,18:00-19:59,0,121.2
4.111,3.763,30.4,8,18.1,1,0.508,18:00-19:59,0,78.1
1.468,3.446,33.0,5,23.1,0,0.35,12:00-13:59,1,53.0
1.422,3.33,28.7,2,41.3,0,0.761,04:00-05:59,1,44.1
6.373,1.402,30.8,3,22.2,0,0.807,06:00-07:59,1,52.9
0.919,3.049,25.0,8,12.6,0,0.767,18:00-19:59,0,56.4
0.887,5.078,15.6,7,14.4,0,0.387,16:00-17:59,1,53.9
0.798,3.403,14.1,3,33.5,0,0.403,06:00-07:59,1,27.8
2.22,2.799,19.3,3,25.3,0,0.581,04:00-05:59,1,47.3
3.078,3.068,33.2,4,21.5,0,0.552,02:00-03:59,0,62.8
1.759,3.482,35.9,7,22.9,0,0.636,08:00-09:59,1,59.3
0.809,4.713,25.7,3,24.7,0,0.273,06:00-07:59,1,40.8
1.493,3.639,23.4,3,18.4,0,0.565,14:00-15:59,0,55.0
4.201,3.643,24.4,1,28.8,0,0.195,12:00-13:59,1,52.3
2.851,3.536,26.4,8,15.8,0,0.346,10:00-11:59,1,55.7
2.128,4.57,12.7,5,19.6,0,0.275,20:00-21:59,0,43.9
3.79,3.904,16.2,5,15.6,0,0.448,22:00-23:59,0,54.2
2.699,2.585,34.9,4,17.4,1,0.502,02:00-03:59,1,63.8
4.266,2.844,34.4,1,31.6,1,0.542,04:00-05:59,1,57.7
0.581,3.331,19.4,7,21.3,0,0.499,18:00-19:59,1,40.3
1.105,4.497,32.2,9,5.5,1,0.855,16:00-17:59,0,123.0
2.811,4.196,25.8,8,15.8,0,0.71,16:00-17:59,0,67.4
3.68,3.322,25.2,8,11.0,0,0.479,08:00-09:59,0,76.6
3.748,4.114,13.7,5,25.1,0,0.239,04:00-05:59,1,35.1
2.516,0.446,24.1,4,22.0,0,0.561,02:00-03:59,1,42.5
1.433,3.955,25.6,2,33.6,0,0.306,14:00-15:59,1,37.9
2.237,4.097,17.1,7,22.6,0,0.526,10:00-11:59,1,43.8
1.517,3.2,23.2,6,24.2,0,0.522,18:00-19:59,1,56.7
2.077,2.092,25.6,2,27.8,1,0.376,20:00-21:59,1,39.1
4.563,3.334,35.0,5,25.8,1,0.312,22:00-23:59,1,68.8
2.41,3.023,17.9,4,26.4,0,0.403,12:00-13:59,1,31.2
2.222,2.901,21.6,5,19.8,0,0.4,00:00-01:59,1,47.8
3.844,4.529,30.2,2,36.5,0,0.496,00:00-01:59,1,45.8
1.104,3.419,33.6,7,20.0,0,0.557,18:00-19:59,1,54.7
1.332,2.694,30.0,4,31.2,1,0.509,02:00-03:59,1,40.9
6.699,2.568,34.6,7,19.7,1,0.584,18:00-19:59,1,73.3
2.068,3.619,19.3,4,18.1,1,0.299,04:00-05:59,1,42.4
1.955,3.046,20.6,3,27.0,0,0.338,22:00-23:59,1,31.0
4.366,3.738,27.7,4,23.6,1,0.57,00:00-01:59,0,59.1
1.97,2.944,20.0,7,13.0,0,0.38,08:00-09:59,1,45.9
2.366,3.575,25.4,4,32.3,0,0.197,04:00-05:59,1,50.3
2.035,3.163,18.3,4,24.5,0,0.44,00:00-01:59,1,44.3
4.166,4.8,33.1,2,36.5,1,0.414,14:00-15:59,1,63.7
1.157,2.435,18.0,4,24.8,1,0.703,22:00-23:59,1,33.4
1.602,2.322,24.8,5,25.3,0,0.569,20:00-21:59,1,45.8
2.695,3.108,18.1,8,15.3,0,0.481,10:00-11:59,0,49.3
0.728,2.122,24.8,5,20.2,1,0.631,16:00-17:59,1,39.9
8.247,2.742,23.3,4,21.6,0,0.726,04:00-05:59,1,63.5
2.159,3.423,27.1,5,21.3,0,0.703,16:00-17:59,1,53.9
3.675,2.86,26.3,6,18.9,0,0.519,16:00-17:59,1,51.3
12.418,2.131,27.2,5,12.6,0,0.58,22:00-23:59,0,109.9
4.093,2.961,32.2,4,26.7,1,0.458,22:00-23:59,1,72.4
4.004,4.034,36.7,3,25.6,0,0.302,00:00-01:59,1,64.3
2.477,2.349,17.5,3,27.2,0,0.6,04:00-05:59,1,30.1
10.112,1.598,22.0,8,25.8,0,0.687,10:00-11:59,1,49.2
1.085,2.934,12.4,6,23.2,0,0.474,14:00-15:59,0,34.5
2.828,3.668,21.7,5,17.7,0,0.304,06:00-07:59,0,48.8
3.257,3.043,32.2,7,16.8,1,0.677,08:00-09:59,1,76.2
1.089,2.57,18.7,6,23.7,0,0.615,16:00-17:59,1,36.7
2.934,4.131,31.7,6,21.6,1,0.389,10:00-11:59,1,60.7
2.101,3.64,24.2,3,29.8,1,0.372,22:00-23:59,1,47.2
2.963,2.149,26.6,3,24.2,0,0.343,12:00-13:59,1,41.1
1.456,4.475,17.6,5,21.9,0,0.566,12:00-13:59,0,42.8
1.564,2.434,34.2,3,21.2,0,0.515,06:00-07:59,1,61.0
3.223,3.506,20.3,6,26.4,0,0.431,06:00-07:59,1,40.3
2.045,3.976,19.1,4,30.9,0,0.394,06:00-07:59,0,41.6
1.939,2.463,29.7,3,25.6,0,0.544,20:00-21:59,0,54.7
1.342,4.824,22.3,7,17.9,0,0.335,08:00-09:59,1,51.1
2.312,3.695,19.9,9,13.1,0,0.441,08:00-09:59,0,56.6
4.053,3.556,5.0,4,21.5,0,0.091,14:00-15:59,1,32.9
1.418,2.744,19.6,8,10.8,0,0.377,16:00-17:59,1,46.4
5.678,5.708,24.0,5,21.4,0,0.158,02:00-03:59,1,71.3
5.74,3.551,13.7,4,32.9,0,0.366,20:00-21:59,1,38.2
6.729,3.697,33.1,7,17.1,0,0.376,12:00-13:59,1,75.4
2.987,2.867,35.0,4,18.5,0,0.54,00:00-01:59,1,62.0
3.421,2.766,27.9,6,10.9,1,0.749,00:00-01:59,0,86.3
5.239,1.77,31.8,5,29.6,0,0.645,06:00-07:59,1,51.5
4.954,4.873,13.4,9,14.1,0,0.345,18:00-19:59,1,61.2
1.134,1.223,23.6,5,14.1,0,0.515,12:00-13:59,1,36.1
5.315,2.033,12.2,6,22.6,0,0.399,02:00-03:59,0,45.3
3.157,4.421,25.7,3,30.3,0,0.306,20:00-21:59,1,42.7
2.531,1.918,21.2,3,31.5,0,0.392,02:00-03:59,1,39.6
1.743,3.336,16.6,3,24.1,0,0.447,00:00-01:59,1,28.8
2.659,3.874,22.9,7,19.0,0,0.406,18:00-19:59,1,57.9
1.383,5.108,23.3,6,13.8,0,0.209,02:00-03:59,0,68.1
1.226,5.034,28.1,4,27.5,0,0.63,12:00-13:59,1,47.4
1.967,3.023,38.6,8,17.2,0,0.463,16:00-17:59,1,66.4
5.897,3.994,28.6,8,18.6,1,0.317,10:00-11:59,0,83.1
3.394,5.435,32.9,7,17.9,0,0.817,18:00-19:59,0,69.5
3.068,3.6,30.6,6,16.1,0,0.475,02:00-03:59,0,68.3
2.292,3.782,28.2,6,19.9,0,0.376,22:00-23:59,1,58.1
14.494,4.355,28.2,9,18.5,0,0.303,18:00-19:59,0,104.0
1.148,4.684,16.7,10,13.1,0,0.382,18:00-19:59,0,61.5
2.641,3.627,18.1,9,15.5,0,0.516,16:00-17:59,1,51.7
2.295,4.368,17.1,4,17.6,0,0.116,12:00-13:59,0,44.8
5.424,2.466,27.6,4,29.8,0,0.524,20:00-21:59,1,52.2
4.915,2.763,28.4,5,27.4,0,0.572,00:00-01:59,1,51.5
2.988,3.325,22.7,5,29.6,0,0.474,22:00-23:59,0,42.2
5.981,3.333,28.4,4,26.0,0,0.45,16:00-17:59,1,61.3
3.595,2.053,20.9,1,26.2,0,0.578,02:00-03:59,1,38.8
1.999,3.105,28.6,3,24.0,0,0.668,06:00-07:59,0,53.9
1.472,2.563,20.6,8,21.6,0,0.691,16:00-17:59,1,29.0
1.622,4.519,22.6,4,26.6,0,0.289,06:00-07:59,1,44.0
2.115,4.108,9.1,4,27.2,0,0.291,04:00-05:59,1,24.1
5.019,3.376,36.0,3,25.8,0,0.35,00:00-01:59,1,72.4
1.514,4.257,22.5,5,22.5,0,0.231,12:00-13:59,1,45.0
2.53,3.82,28.4,9,13.9,0,0.387,10:00-11:59,0,78.9
1.4,2.481,24.3,5,17.9,0,0.58,18:00-19:59,1,48.7
4.285,2.683,26.0,3,31.6,0,0.55,06:00-07:59,1,38.1
3.288,3.392,22.7,8,15.5,0,0.393,10:00-11:59,0,57.9
3.738,2.16,35.2,5,20.8,1,0.523,10:00-11:59,1,69.0
2.47,2.729,20.3,4,31.4,0,0.572,06:00-07:59,1,35.9
0.567,4.511,30.9,7,20.6,0,0.342,10:00-11:59,0,62.1
2.713,4.963,24.8,7,18.6,0,0.65,18:00-19:59,0,54.8
3.803,3.312,28.0,5,19.9,0,0.706,20:00-21:59,0,60.2
1.873,4.296,32.3,3,31.3,1,0.256,14:00-15:59,1,55.5
2.743,3.264,19.7,2,32.0,0,0.445,04:00-05:59,1,36.7
2.27,1.245,26.5,3,27.8,0,0.619,06:00-07:59,1,43.5
1.664,2.244,30.1,6,22.1,0,0.756,18:00-19:59,0,56.3
2.1,2.286,27.0,6,18.2,0,0.412,22:00-23:59,1,50.3
6.946,4.073,19.7,4,30.4,0,0.439,00:00-01:59,1,41.0
1.844,3.415,23.7,4,26.8,0,0.596,06:00-07:59,1,29.9
2.209,4.041,23.4,6,12.0,0,0.461,20:00-21:59,0,65.7
1.794,3.353,20.3,8,19.6,0,0.693,18:00-19:59,1,46.8
3.875,4.384,16.2,5,26.4,0,0.464,18:00-19:59,1,36.9
2.996,3.214,6.4,4,30.5,0,0.434,22:00-23:59,0,20.1
3.857,3.238,21.2,7,17.3,0,0.638,16:00-17:59,1,55.8
2.913,3.734,25.7,2,29.4,1,0.356,14:00-15:59,1,51.2
6.044,4.187,16.7,4,12.8,0,0.565,20:00-21:59,0,76.8
2.21,2.615,21.3,2,28.5,0,0.589,06:00-07:59,1,33.4
0.873,2.569,14.6,4,18.7,0,0.312,22:00-23:59,0,39.5
4.001,4.168,15.7,3,30.0,0,0.354,12:00-13:59,1,39.6
4.462,4.149,33.8,8,13.5,1,0.277,18:00-19:59,1,87.1
6.475,0.957,19.4,5,20.5,0,0.533,04:00-05:59,1,46.5
2.68,2.872,12.6,6,14.1,0,0.651,16:00-17:59,0,48.4
1.316,1.917,31.0,6,24.4,0,0.751,18:00-19:59,1,53.5
7.945,5.71,25.5,5,20.3,0,0.28,06:00-07:59,0,81.7
3.047,4.901,21.3,3,32.3,0,0.13,02:00-03:59,1,44.0
2.346,3.358,27.6,7,15.4,0,0.602,18:00-19:59,0,68.5
4.712,4.476,27.2,10,10.6,0,0.289,08:00-09:59,0,97.0
7.229,3.98,31.6,4,17.4,0,0.316,02:00-03:59,0,88.8
2.175,4.018,30.7,9,21.6,0,0.52,18:00-19:59,1,57.3
1.368,2.082,32.1,6,21.0,0,0.731,10:00-11:59,1,53.7
4.028,4.45,16.1,2,26.2,0,0.391,20:00-21:59,0,49.4
6.603,1.96,29.3,9,13.1,0,0.366,18:00-19:59,1,78.0
2.377,2.424,27.0,4,30.0,0,0.441,00:00-01:59,1,41.2
0.725,3.929,39.7,6,27.7,1,0.627,10:00-11:59,1,60.0
4.239,5.21,16.9,5,19.5,0,0.192,06:00-07:59,0,60.1
3.628,2.49,27.2,1,28.2,1,0.564,04:00-05:59,1,46.6
1.555,2.915,19.1,3,31.2,0,0.443,02:00-03:59,1,29.7
1.017,2.894,36.2,6,14.2,0,0.407,12:00-13:59,0,69.3
2.373,3.261,32.4,7,16.3,0,0.668,16:00-17:59,0,53.1
4.257,4.828,31.6,3,26.4,0,0.494,22:00-23:59,1,57.7
0.926,3.077,13.6,5,27.9,0,0.296,04:00-05:59,1,28.4
8.431,4.13,26.3,8,12.9,0,0.457,10:00-11:59,0,98.3
8.808,2.219,32.3,7,18.1,0,0.633,16:00-17:59,1,75.1
1.31,5.212,31.5,3,23.8,0,0.297,02:00-03:59,0,64.9
5.005,2.286,20.2,4,29.6,0,0.337,12:00-13:59,1,40.6
1.664,3.029,32.4,9,14.3,0,0.781,08:00-09:59,1,58.1
3.598,3.345,20.8,5,21.9,0,0.605,08:00-09:59,1,41.8
6.875,2.05,38.0,3,31.7,0,0.729,20:00-21:59,1,65.3
8.018,3.671,23.9,5,15.6,0,0.56,12:00-13:59,1,83.2
3.718,3.357,38.2,6,18.2,1,0.673,16:00-17:59,1,70.3
3.787,4.151,18.9,4,19.8,0,0.479,06:00-07:59,0,49.8
1.618,3.025,40.6,6,13.6,1,0.756,16:00-17:59,1,74.3
3.388,3.325,27.8,3,27.9,1,0.184,20:00-21:59,1,51.4
3.94,3.003,26.3,4,25.4,0,0.557,18:00-19:59,1,49.9
2.672,1.431,37.9,7,19.5,0,0.607,16:00-17:59,1,63.0
1.688,2.93,34.9,1,31.6,1,0.602,06:00-07:59,1,46.6
1.84,3.994,26.3,4,21.9,1,0.45,04:00-05:59,0,55.8
3.822,3.975,22.7,2,27.7,0,0.371,02:00-03:59,1,50.4
2.652,3.213,25.5,8,16.1,0,0.534,16:00-17:59,1,59.3
1.088,4.406,18.2,4,28.9,0,0.367,22:00-23:59,1,32.7
2.943,3.076,10.2,3,23.0,0,0.452,02:00-03:59,1,31.7
2.111,2.436,18.8,6,18.9,0,0.584,10:00-11:59,1,37.0
4.338,1.047,26.9,5,22.4,1,0.622,08:00-09:59,1,49.0
3.013,4.633,22.2,7,23.7,0,0.637,08:00-09:59,1,46.8
3.831,3.153,34.5,4,16.1,1,0.717,06:00-07:59,0,84.4
3.172,4.525,14.0,8,10.1,0,0.407,10:00-11:59,0,67.1
2.933,4.226,39.5,7,16.8,0,0.537,08:00-09:59,1,61.1
1.164,2.655,32.5,4,25.4,1,0.57,20:00-21:59,1,51.7
5.602,4.129,24.9,7,17.5,0,0.589,06:00-07:59,1,58.2
0.815,4.923,26.2,7,16.7,0,0.474,16:00-17:59,1,54.5
1.81,3.545,19.8,7,24.2,0,0.476,10:00-11:59,1,33.0
4.903,1.555,28.1,4,27.2,0,0.314,20:00-21:59,1,48.8
7.582,4.366,26.3,6,19.4,0,0.465,18:00-19:59,1,64.3
2.713,3.291,23.1,5,15.4,0,0.593,18:00-19:59,1,45.7
3.164,3.379,21.8,6,25.6,0,0.612,18:00-19:59,1,41.5
2.724,2.825,27.7,4,21.5,0,0.382,04:00-05:59,1,41.3
9.164,4.96,27.5,8,17.0,0,0.497,18:00-19:59,0,91.5
0.918,4.259,31.3,9,16.1,0,0.356,10:00-11:59,1,65.5
1.76,4.219,41.3,2,33.1,0,0.384,00:00-01:59,1,63.5
2.035,3.436,28.4,8,12.5,0,0.47,08:00-09:59,0,65.4
3.631,3.75,17.0,8,16.4,0,0.288,18:00-19:59,0,57.7
3.575,2.914,34.5,8,18.1,0,0.712,10:00-11:59,1,71.5
2.027,3.414,5.9,4,15.8,0,0.413,20:00-21:59,0,38.3
2.718,2.82,26.9,5,25.7,0,0.194,14:00-15:59,1,37.1
3.333,3.949,27.2,4,21.5,0,0.395,20:00-21:59,0,54.1
1.432,3.558,30.3,8,22.7,0,0.539,16:00-17:59,1,52.4
1.823,3.721,21.9,5,24.0,0,0.284,20:00-21:59,0,40.1
1.674,1.851,6.5,5,21.0,0,0.488,04:00-05:59,1,24.5
6.149,4.839,30.3,4,24.0,1,0.428,02:00-03:59,0,73.4
2.918,4.443,34.6,2,27.5,1,0.224,06:00-07:59,1,67.1
5.333,2.389,28.0,2,24.1,0,0.551,14:00-15:59,1,54.0
5.226,1.014,25.7,6,17.3,0,0.592,20:00-21:59,1,56.5
6.968,5.14,28.4,4,26.4,1,0.306,14:00-15:59,0,67.6
1.606,4.679,16.4,7,21.6,0,0.454,04:00-05:59,0,44.2
4.065,3.011,20.9,4,30.4,0,0.755,06:00-07:59,1,38.9
1.523,2.441,17.9,5,20.2,0,0.165,04:00-05:59,1,48.8
4.155,2.166,27.7,5,21.4,1,0.512,18:00-19:59,1,61.0
3.22,3.854,26.0,4,29.7,0,0.626,02:00-03:59,1,51.9
4.507,3.941,17.1,8,14.5,0,0.536,06:00-07:59,1,60.8
2.115,2.724,31.3,7,16.7,0,0.645,10:00-11:59,0,61.2
4.391,3.414,31.3,4,22.0,1,0.407,20:00-21:59,1,62.7
2.872,2.002,17.1,4,18.1,0,0.466,20:00-21:59,1,35.8
3.334,2.658,19.8,7,15.2,0,0.64,08:00-09:59,1,53.6
3.876,3.91,15.0,4,20.6,0,0.551,04:00-05:59,1,46.2
1.576,3.976,23.1,3,25.5,0,0.732,02:00-03:59,0,39.0
5.559,6.415,23.7,9,10.8,0,0.303,16:00-17:59,0,107.9
1.363,2.891,24.3,4,26.6,0,0.291,00:00-01:59,1,43.7
2.597,3.189,24.4,9,17.3,0,0.488,16:00-17:59,1,66.3
1.375,3.84,24.8,4,23.2,0,0.364,00:00-01:59,0,51.9
3.758,3.094,25.3,5,20.4,0,0.438,12:00-13:59,0,60.0
5.673,4.115,15.5,7,21.5,0,0.396,10:00-11:59,0,55.5
4.361,3.779,19.8,5,21.5,0,0.284,12:00-13:59,1,53.2
1.008,1.989,38.2,5,21.7,0,0.552,04:00-05:59,1,50.1
1.691,2.739,17.8,4,21.6,0,0.213,04:00-05:59,1,34.2
2.228,1.605,19.2,2,31.3,0,0.213,20:00-21:59,1,37.0
4.041,2.679,21.9,4,21.7,0,0.394,00:00-01:59,1,52.3
2.501,3.54,18.9,6,15.8,0,0.308,06:00-07:59,0,59.4
3.623,2.052,13.7,5,21.3,0,0.364,22:00-23:59,1,35.6
2.974,2.29,29.3,2,27.3,0,0.359,02:00-03:59,1,48.6
0.412,2.946,11.2,6,19.8,0,0.537,18:00-19:59,1,19.7
0.955,3.133,19.5,2,28.6,1,0.508,14:00-15:59,1,40.3
3.255,2.169,15.6,4,28.0,0,0.492,04:00-05:59,1,33.3
1.362,3.597,11.9,3,22.1,0,0.228,12:00-13:59,1,26.8
5.151,2.335,31.5,5,27.1,0,0.464,12:00-13:59,1,58.2
1.354,3.389,16.1,5,19.1,0,0.334,22:00-23:59,1,32.1
5.031,3.465,26.4,8,11.2,0,0.465,16:00-17:59,1,78.5
1.77,2.206,21.0,8,13.8,0,0.481,10:00-11:59,1,48.7
4.637,1.956,33.5,1,33.6,1,0.684,00:00-01:59,1,50.9
5.325,2.722,21.8,4,20.0,0,0.56,14:00-15:59,1,52.6
3.453,2.399,23.1,4,29.5,0,0.51,00:00-01:59,1,42.3
2.104,4.424,31.1,4,21.5,0,0.403,04:00-05:59,0,61.5
1.939,2.842,20.2,4,22.2,0,0.272,20:00-21:59,1,38.8
4.531,3.486,28.1,8,13.2,0,0.517,08:00-09:59,1,81.2
11.361,2.591,24.0,3,34.2,0,0.488,14:00-15:59,1,68.4
2.234,4.09,18.2,7,25.1,0,0.289,16:00-17:59,1,36.5
2.215,2.495,24.2,5,16.3,0,0.544,12:00-13:59,0,48.8
2.367,4.274,17.9,8,20.0,0,0.326,16:00-17:59,1,44.9
1.374,1.913,22.4,5,22.7,0,0.299,20:00-21:59,1,27.4
3.107,1.892,31.1,4,24.2,1,0.533,04:00-05:59,1,57.5
1.698,4.359,25.2,9,10.5,0,0.554,08:00-09:59,1,69.1
0.552,3.318,18.3,5,17.5,0,0.707,18:00-19:59,0,39.7
2.231,3.866,22.3,4,22.8,0,0.304,14:00-15:59,1,48.5
1.263,1.938,15.7,3,20.5,0,0.443,22:00-23:59,1,34.0
2.466,3.022,30.8,6,15.6,0,0.446,00:00-01:59,1,61.2
4.798,2.307,18.9,2,31.2,0,0.345,14:00-15:59,1,35.7
3.314,2.645,18.7,6,20.5,0,0.322,12:00-13:59,1,40.7
1.455,1.612,28.1,4,25.6,0,0.733,00:00-01:59,1,43.9
2.227,4.396,23.9,7,11.6,0,0.391,18:00-19:59,0,74.5
3.579,2.735,25.0,4,21.6,0,0.509,22:00-23:59,1,46.5
5.111,3.161,29.5,10,5.0,0,0.565,18:00-19:59,0,156.5
8.207,1.359,16.2,4,18.7,0,0.489,22:00-23:59,0,55.6
4.728,3.085,28.4,6,24.5,1,0.505,10:00-11:59,1,56.0
3.154,3.27,26.4,4,25.7,0,0.187,00:00-01:59,1,39.0
3.003,3.489,22.0,4,19.9,0,0.65,02:00-03:59,0,51.3
0.991,3.284,26.0,6,16.1,0,0.479,08:00-09:59,1,53.7
2.383,2.069,33.6,3,22.2,0,0.409,02:00-03:59,1,54.3
3.927,4.659,17.9,7,13.0,0,0.372,18:00-19:59,1,60.0
4.503,2.258,29.1,1,32.8,1,0.669,00:00-01:59,1,51.3
1.75,5.705,16.5,7,19.3,0,0.411,10:00-11:59,1,41.7
5.93,2.67,31.9,2,26.8,1,0.441,14:00-15:59,1,59.8
5.02,4.337,34.6,4,29.9,0,0.485,14:00-15:59,1,59.3
1.043,2.912,19.0,4,28.2,0,0.368,14:00-15:59,0,31.4
0.553,2.526,32.1,6,24.5,0,0.478,20:00-21:59,1,48.4
2.065,3.515,27.0,7,21.2,0,0.42,10:00-11:59,1,53.4
1.574,4.971,34.2,3,23.3,1,0.447,20:00-21:59,0,65.9
9.376,2.805,22.7,6,18.9,0,0.56,04:00-05:59,1,64.8
2.13,2.906,29.5,2,22.1,1,0.516,00:00-01:59,0,63.0
2.052,3.246,29.7,4,30.4,0,0.602,02:00-03:59,1,43.0
2.156,2.75,28.2,8,18.1,0,0.326,08:00-09:59,1,43.5
1.67,4.825,37.9,7,14.3,0,0.599,18:00-19:59,1,71.9
2.76,5.04,22.1,7,22.2,0,0.256,08:00-09:59,1,39.9
4.262,3.116,29.4,6,17.2,0,0.326,18:00-19:59,1,61.0
2.125,3.103,17.9,3,22.9,0,0.211,00:00-01:59,1,33.2
4.073,3.371,28.6,5,18.4,1,0.432,00:00-01:59,0,72.6
1.252,2.815,26.2,7,17.2,0,0.687,16:00-17:59,1,43.4
1.226,4.616,23.4,5,17.2,0,0.255,02:00-03:59,0,56.0
2.583,2.954,27.8,5,20.6,0,0.564,12:00-13:59,1,53.0
2.838,4.203,23.3,7,23.8,0,0.568,18:00-19:59,0,53.7
2.36,3.044,32.5,3,21.3,0,0.552,06:00-07:59,1,52.3
4.072,1.861,33.7,2,25.6,1,0.692,12:00-13:59,1,45.5
0.907,2.423,19.1,4,17.1,0,0.373,14:00-15:59,1,37.2
2.125,2.4,17.1,9,23.3,0,0.405,08:00-09:59,1,43.9
1.999,3.535,18.6,4,18.8,0,0.3,22:00-23:59,1,39.4
